time,California,Oregon,Colorado,Montana,Washington,Utah,Wyoming,Idaho,New Mexico,Nevada,Arizona,South Dakota
2017-01-31,-18.16507407407407,-7.864444444444445,-5.808703703703704,0.67537037037037,-2.217407407407407,-7.529444444444445,-4.156111111111112,-3.9146296296296317,-5.815555555555555,-8.188703703703704,-6.345000000000001,-1.2485185185185177
2017-02-07,-23.61007407407407,-8.764444444444443,-6.008703703703703,-1.1746296296296297,-6.267407407407404,-7.629444444444444,-5.856111111111112,-6.364629629629631,-5.765555555555556,-8.288703703703705,-5.795,-1.7485185185185186
2017-02-14,-25.975074074074072,-8.864444444444445,-7.108703703703703,-2.274629629629631,-8.317407407407408,-8.029444444444444,-7.956111111111113,-7.514629629629631,-5.865555555555556,-9.288703703703705,-3.195,-1.5485185185185184
2017-02-21,-32.16507407407407,-10.064444444444444,-7.708703703703702,-2.4746296296296304,-9.067407407407408,-8.629444444444445,-9.056111111111111,-11.014629629629631,-6.115555555555556,-10.088703703703704,-2.745,-1.4985185185185186
2017-02-28,-34.97507407407407,-11.964444444444442,-8.508703703703702,-3.774629629629631,-10.467407407407407,-10.029444444444444,-10.656111111111112,-12.064629629629632,-6.265555555555554,-12.188703703703704,-3.2950000000000004,-1.2985185185185184
2017-03-07,-37.97507407407407,-13.664444444444445,-9.008703703703702,-4.874629629629631,-12.817407407407408,-11.329444444444444,-11.25611111111111,-13.21462962962963,-6.865555555555556,-12.788703703703705,-4.244999999999999,-1.648518518518518
2017-03-14,-36.65507407407407,-13.864444444444445,-8.9087037037037,-5.57462962962963,-14.917407407407406,-10.429444444444446,-11.656111111111112,-14.71462962962963,-5.815555555555555,-12.588703703703706,-0.04499999999999993,-2.0485185185185184
2017-03-21,-34.01507407407407,-11.964444444444442,-7.808703703703704,-4.67462962962963,-14.467407407407407,-7.029444444444445,-10.856111111111112,-12.66462962962963,-1.6655555555555557,-10.388703703703705,1.105,0.001481481481481417
2017-03-28,-35.675074074074075,-11.964444444444442,-8.708703703703701,-4.97462962962963,-16.467407407407407,-7.929444444444445,-10.956111111111113,-13.264629629629631,-1.4155555555555557,-10.988703703703704,1.105,2.1014814814814815
2017-04-04,-34.575074074074074,-10.564444444444444,-9.108703703703704,-5.274629629629631,-17.56740740740741,-9.129444444444445,-11.156111111111112,-13.864629629629633,-2.065555555555556,-11.688703703703704,1.105,2.6014814814814815
2017-04-11,-37.07507407407407,-9.164444444444444,-9.308703703703703,-5.374629629629631,-17.167407407407406,-8.429444444444446,-11.656111111111112,-13.564629629629628,-1.6655555555555557,-10.988703703703704,1.105,2.9514814814814816
2017-04-18,-38.440074074074076,-8.564444444444444,-6.108703703703703,-4.97462962962963,-17.417407407407406,-2.929444444444445,-10.356111111111112,-14.16462962962963,2.634444444444444,-7.288703703703705,1.105,2.9514814814814816
2017-04-25,-36.47507407407407,-5.964444444444444,-5.008703703703703,-3.774629629629631,-15.917407407407406,-0.42944444444444496,-10.456111111111113,-13.96462962962963,2.634444444444444,-5.988703703703704,1.105,2.9514814814814816
2017-05-02,-33.02507407407407,-3.764444444444443,-6.008703703703703,-2.9746296296296304,-14.417407407407406,-1.429444444444445,-12.156111111111112,-12.96462962962963,2.2344444444444442,-5.588703703703704,1.105,2.9514814814814816
2017-05-09,-26.62007407407407,2.935555555555556,-2.1087037037037026,1.42537037037037,-9.317407407407408,5.470555555555555,-8.056111111111111,-7.0646296296296285,2.634444444444444,4.011296296296296,1.105,2.9514814814814816
2017-05-16,-19.46507407407407,5.435555555555556,2.5912962962962967,5.02537037037037,-5.917407407407406,5.470555555555555,-2.756111111111112,-3.0146296296296313,2.634444444444444,5.011296296296296,1.105,2.9514814814814816
2017-05-23,-11.725074074074072,5.435555555555556,2.791296296296297,6.125370370370369,-1.6174074074074074,5.470555555555555,-3.3561111111111117,-0.014629629629631324,2.634444444444444,5.011296296296296,1.105,2.9514814814814816
2017-05-30,2.464925925925927,5.435555555555556,7.991296296296297,7.02537037037037,7.882592592592593,5.470555555555555,1.1438888888888883,7.435370370370369,2.634444444444444,5.011296296296296,1.105,2.9514814814814816
2017-06-06,9.134925925925927,5.435555555555556,7.991296296296297,7.02537037037037,14.282592592592593,5.470555555555555,8.143888888888888,9.485370370370369,2.634444444444444,5.011296296296296,1.105,2.9514814814814816
2017-06-13,9.224925925925927,5.435555555555556,7.991296296296297,7.02537037037037,14.282592592592593,5.470555555555555,8.143888888888888,9.485370370370369,2.634444444444444,5.011296296296296,1.105,2.9514814814814816
2017-06-20,9.904925925925928,5.435555555555556,7.991296296296297,7.02537037037037,14.282592592592593,5.470555555555555,8.143888888888888,9.485370370370369,2.634444444444444,5.011296296296296,1.105,2.9514814814814816
2017-06-27,10.024925925925928,5.435555555555556,7.991296296296297,7.02537037037037,14.282592592592593,5.470555555555555,8.143888888888888,9.485370370370369,2.634444444444444,5.011296296296296,1.105,2.9514814814814816
2017-12-05,8.324925925925928,4.3355555555555565,5.8912962962962965,3.6253703703703697,8.482592592592592,5.070555555555555,3.6438888888888883,5.385370370370369,2.634444444444444,4.211296296296296,1.105,0.8514814814814815
2017-12-12,8.334925925925928,4.3355555555555565,5.691296296296297,3.6253703703703697,8.982592592592592,5.170555555555556,3.443888888888888,5.235370370370369,2.634444444444444,4.211296296296296,1.105,0.4514814814814816
2017-12-19,8.024925925925928,4.035555555555556,5.5912962962962975,2.8253703703703694,7.582592592592593,4.970555555555555,3.243888888888888,4.785370370370369,2.5844444444444443,4.111296296296295,1.105,0.15148148148148177
2017-12-26,7.864925925925927,2.735555555555556,4.491296296296297,1.6253703703703692,5.682592592592593,3.8705555555555553,2.243888888888888,3.7853703703703685,2.4844444444444442,3.5112962962962957,1.105,0.3014814814814817
2018-01-02,7.9849259259259275,2.935555555555556,4.491296296296297,0.0253703703703696,3.282592592592593,3.8705555555555553,1.6438888888888883,3.385370370370369,2.634444444444444,3.611296296296296,1.105,-0.19851851851851832
2018-01-09,7.424925925925928,3.0355555555555562,4.191296296296297,-0.2746296296296302,2.8825925925925926,3.3705555555555553,1.3438888888888885,2.9853703703703687,2.434444444444444,3.211296296296296,1.105,-0.5485185185185184
2018-01-16,7.4049259259259275,2.935555555555556,3.5912962962962967,-1.1746296296296297,2.0825925925925937,2.3705555555555553,0.1438888888888883,1.0353703703703694,2.184444444444444,2.5112962962962957,1.105,-1.0485185185185184
2018-01-23,7.384925925925927,1.835555555555556,2.8912962962962974,-2.1746296296296297,-0.8174074074074067,1.7705555555555552,-0.15611111111111242,0.43537037037036797,1.8844444444444441,2.3112962962962955,-0.04499999999999993,-1.4985185185185186
2018-01-30,6.024925925925928,0.9355555555555561,2.5912962962962967,-2.6746296296296297,-5.717407407407407,1.4705555555555554,-0.6561111111111124,-1.1646296296296317,1.8844444444444441,1.9112962962962956,0.004999999999999893,-1.6985185185185188
2018-02-06,6.364925925925927,1.735555555555556,2.3912962962962974,-3.6746296296296297,-5.517407407407408,1.4705555555555554,-1.9561111111111114,-1.314629629629632,2.284444444444444,2.211296296296296,1.105,-2.2985185185185184
2018-02-13,6.424925925925928,2.0355555555555562,1.0912962962962967,-5.274629629629631,-4.8174074074074085,1.2705555555555552,-2.1561111111111124,-0.814629629629632,1.9344444444444442,2.111296296296296,0.755,-3.0485185185185184
2018-02-20,6.394925925925928,1.1355555555555563,-0.10870370370370264,-6.774629629629631,-9.717407407407407,0.17055555555555557,-3.556111111111111,-2.91462962962963,0.7844444444444441,1.4112962962962956,0.20499999999999996,-3.598518518518519
2018-02-27,5.924925925925928,-1.4644444444444442,-0.7087037037037023,-7.17462962962963,-12.817407407407408,-0.42944444444444496,-4.156111111111112,-4.114629629629631,0.28444444444444406,0.7112962962962959,0.30499999999999994,-3.7485185185185186
2018-03-06,1.7449259259259282,-2.964444444444444,-0.7087037037037023,-8.07462962962963,-13.817407407407408,-1.1294444444444443,-4.556111111111111,-6.064629629629632,0.08444444444444432,0.3112962962962955,0.2549999999999999,-3.648518518518518
2018-03-13,1.5549259259259287,-2.1644444444444435,-0.9087037037037033,-8.67462962962963,-14.717407407407407,-0.8294444444444444,-4.956111111111111,-6.314629629629632,1.584444444444444,0.3112962962962955,1.105,-3.6985185185185188
2018-03-20,-1.8750740740740728,-2.8644444444444446,-1.6087037037037026,-9.374629629629629,-15.317407407407408,-2.1294444444444443,-5.356111111111112,-7.314629629629632,2.0844444444444443,-1.4887037037037043,1.105,-4.098518518518519
2018-03-27,-4.855074074074073,-3.764444444444443,-2.1087037037037026,-9.274629629629631,-17.117407407407406,-2.729444444444444,-6.156111111111112,-7.514629629629631,2.634444444444444,-3.1887037037037036,1.105,-4.098518518518519
2018-04-03,-3.2250740740740724,-2.264444444444444,-2.6087037037037026,-9.874629629629629,-17.217407407407407,-1.929444444444445,-7.056111111111111,-7.41462962962963,2.634444444444444,-2.088703703703704,1.105,-4.848518518518518
2018-04-10,-0.5750740740740721,-0.26444444444444404,-3.2087037037037023,-11.17462962962963,-16.717407407407407,-0.6294444444444443,-8.25611111111111,-8.814629629629632,2.634444444444444,-0.28870370370370413,1.105,-5.748518518518518
2018-04-17,-0.27007407407407236,0.23555555555555596,-2.4087037037037033,-12.17462962962963,-16.517407407407408,1.9705555555555554,-8.456111111111113,-9.314629629629632,2.634444444444444,2.211296296296296,1.105,-4.348518518518519
2018-04-24,1.7249259259259269,1.9355555555555561,-1.008703703703703,-10.874629629629629,-14.617407407407406,5.270555555555555,-6.556111111111111,-6.014629629629631,2.634444444444444,5.011296296296296,1.105,-1.8485185185185191
2018-05-01,6.414925925925928,5.435555555555556,2.991296296296297,-8.274629629629631,-9.917407407407406,5.470555555555555,-3.306111111111111,-1.9146296296296317,2.634444444444444,5.011296296296296,1.105,2.4514814814814816
2018-05-08,9.574925925925928,5.435555555555556,4.791296296296297,-4.57462962962963,-5.717407407407407,5.470555555555555,-0.25611111111111207,3.385370370370369,2.634444444444444,5.011296296296296,1.105,2.9514814814814816
2018-05-15,9.904925925925928,5.435555555555556,7.991296296296297,-1.3746296296296308,4.182592592592593,5.470555555555555,3.5938888888888885,5.985370370370369,2.634444444444444,5.011296296296296,1.105,2.9514814814814816
2018-05-22,9.924925925925928,5.435555555555556,7.991296296296297,5.72537037037037,13.282592592592593,5.470555555555555,8.143888888888888,9.485370370370369,2.634444444444444,5.011296296296296,1.105,2.9514814814814816
2018-05-29,10.024925925925928,5.435555555555556,7.991296296296297,7.02537037037037,14.282592592592593,5.470555555555555,8.143888888888888,9.485370370370369,2.634444444444444,5.011296296296296,1.105,2.9514814814814816
2018-06-05,10.024925925925928,5.435555555555556,7.991296296296297,7.02537037037037,14.282592592592593,5.470555555555555,8.143888888888888,9.485370370370369,2.634444444444444,5.011296296296296,1.105,2.9514814814814816
2018-06-12,10.024925925925928,5.435555555555556,7.991296296296297,7.02537037037037,14.282592592592593,5.470555555555555,8.143888888888888,9.485370370370369,2.634444444444444,5.011296296296296,1.105,2.9514814814814816
2018-06-19,10.024925925925928,5.435555555555556,7.991296296296297,7.02537037037037,14.282592592592593,5.470555555555555,8.143888888888888,9.485370370370369,2.634444444444444,5.011296296296296,1.105,2.9514814814814816
2018-06-26,10.024925925925928,5.435555555555556,7.991296296296297,7.02537037037037,14.282592592592593,5.470555555555555,8.143888888888888,9.485370370370369,2.634444444444444,5.011296296296296,1.105,2.9514814814814816
2018-12-04,4.954925925925927,3.735555555555556,3.791296296296297,4.17537037037037,12.482592592592592,1.8705555555555553,4.243888888888888,6.185370370370369,0.28444444444444406,2.5612962962962955,-0.04499999999999993,1.0514814814814817
2018-12-11,4.829925925925927,3.435555555555556,3.291296296296297,4.02537037037037,11.682592592592593,1.8705555555555553,3.943888888888888,5.985370370370369,-0.06555555555555603,2.4112962962962956,-0.09499999999999997,1.0014814814814816
2018-12-18,4.459925925925928,2.235555555555556,3.191296296296297,3.5253703703703696,7.932592592592593,1.5705555555555555,3.693888888888888,4.885370370370369,-0.16555555555555568,2.161296296296296,0.20499999999999996,0.6514814814814818
2018-12-25,3.424925925925928,1.3355555555555565,2.5912962962962967,2.67537037037037,5.4325925925925915,1.2705555555555552,3.3438888888888885,3.885370370370369,0.034444444444444056,1.3112962962962955,0.8049999999999999,0.8514814814814815
2019-01-01,3.3149259259259276,0.035555555555555785,2.0912962962962967,2.0753703703703694,3.9825925925925922,0.6705555555555556,2.8438888888888876,2.9853703703703687,-1.3655555555555559,0.661296296296296,-0.595,0.05148148148148124
2019-01-08,1.2649259259259278,-0.4644444444444442,1.1912962962962972,1.67537037037037,2.1325925925925926,-0.22944444444444478,2.193888888888888,1.885370370370369,-1.7655555555555562,0.061296296296296404,-1.4449999999999998,-0.3485185185185182
2019-01-15,-0.025074074074073138,-0.3644444444444437,0.991296296296297,1.42537037037037,1.9325925925925915,-0.12944444444444425,1.9438888888888881,1.4853703703703687,-2.4155555555555566,-0.1887037037037036,-1.9449999999999998,-0.3485185185185182
2019-01-22,-5.795074074074073,-2.6644444444444435,-1.1087037037037026,0.8253703703703703,0.3825925925925926,-2.5294444444444446,0.6938888888888881,-0.814629629629632,-2.765555555555556,-2.6887037037037045,-2.295,-0.648518518518518
2019-01-29,-6.155074074074072,-2.8644444444444446,-1.4087037037037033,0.07537037037036942,-0.1174074074074074,-2.6294444444444443,0.09388888888888758,-1.4646296296296306,-2.865555555555556,-2.6387037037037047,-1.9949999999999997,-1.9985185185185186
2019-02-05,-11.375074074074071,-3.8644444444444446,-2.2087037037037023,-0.57462962962963,-0.36740740740740563,-3.729444444444444,-0.6561111111111124,-3.314629629629632,-3.515555555555556,-5.188703703703704,-1.2950000000000004,-2.398518518518518
2019-02-12,-14.475074074074072,-5.464444444444444,-2.9087037037037033,-1.1746296296296297,-3.1174074074074056,-5.329444444444445,-1.1061111111111117,-4.464629629629631,-4.115555555555556,-6.738703703703704,-2.345,-2.648518518518518
2019-02-19,-21.075074074074074,-7.564444444444444,-4.408703703703703,-2.524629629629631,-5.617407407407406,-7.129444444444444,-2.4061111111111124,-6.66462962962963,-4.815555555555555,-9.338703703703706,-3.0450000000000004,-3.1985185185185188
2019-02-26,-22.675074074074075,-10.564444444444444,-5.408703703703703,-3.4746296296296304,-7.767407407407404,-7.629444444444444,-2.9561111111111114,-8.464629629629634,-6.415555555555557,-10.138703703703705,-5.945,-3.3485185185185182
2019-03-05,-26.37507407407407,-11.364444444444445,-7.708703703703702,-4.07462962962963,-7.467407407407407,-9.229444444444443,-3.256111111111112,-9.764629629629631,-6.165555555555557,-11.288703703703705,-4.695,-3.4485185185185188
2019-03-12,-29.225074074074072,-12.264444444444443,-10.108703703703704,-4.42462962962963,-9.017407407407404,-11.029444444444444,-4.606111111111112,-10.71462962962963,-6.915555555555557,-13.438703703703707,-3.195,-3.648518518518518
2019-03-19,-29.02507407407407,-12.364444444444445,-11.708703703703701,-4.82462962962963,-9.867407407407406,-12.129444444444445,-4.956111111111111,-11.114629629629633,-8.415555555555557,-14.138703703703703,-3.8449999999999993,-5.198518518518519
2019-03-26,-29.575074074074074,-11.364444444444445,-12.508703703703702,-4.67462962962963,-7.8174074074074085,-12.229444444444443,-5.056111111111111,-11.21462962962963,-8.815555555555555,-15.038703703703705,-1.0950000000000002,-4.298518518518518
2019-04-02,-31.68007407407407,-11.164444444444445,-12.4087037037037,-5.124629629629631,-7.167407407407406,-12.329444444444444,-5.806111111111111,-11.514629629629631,-7.765555555555554,-15.538703703703705,1.105,-3.648518518518518
2019-04-09,-31.23507407407407,-9.364444444444445,-11.708703703703701,-5.274629629629631,-6.417407407407406,-11.229444444444443,-6.156111111111112,-11.41462962962963,-5.615555555555556,-13.038703703703701,1.105,-0.9985185185185186
2019-04-16,-30.730074074074068,-9.664444444444444,-11.708703703703701,-6.024629629629631,-7.41740740740741,-12.329444444444444,-6.906111111111112,-12.514629629629631,-3.065555555555555,-14.988703703703704,1.105,-0.898518518518518
2019-04-23,-25.970074074074077,-5.6644444444444435,-9.308703703703703,-4.874629629629631,-3.91740740740741,-10.529444444444444,-5.556111111111111,-9.814629629629632,2.034444444444444,-12.338703703703706,1.105,2.4014814814814818
2019-04-30,-18.955074074074073,-0.9644444444444442,-8.4087037037037,-4.024629629629631,-1.7674074074074078,-4.629444444444444,-3.506111111111112,-6.214629629629631,2.634444444444444,-5.388703703703705,1.105,2.9514814814814816
2019-05-07,-17.025074074074073,5.285555555555556,-7.708703703703702,-2.6246296296296308,3.5825925925925937,-2.3294444444444444,-2.006111111111112,-4.014629629629631,2.634444444444444,-0.2387037037037043,1.105,2.9514814814814816
2019-05-14,-9.875074074074071,5.435555555555556,-6.008703703703703,1.4753703703703689,12.682592592592593,1.9705555555555554,-0.6561111111111124,0.885370370370369,2.634444444444444,5.011296296296296,1.105,2.9514814814814816
2019-05-21,-8.025074074074073,5.435555555555556,-4.408703703703703,4.575370370370369,14.282592592592593,4.570555555555555,2.1438888888888883,4.485370370370369,2.634444444444444,3.5112962962962957,1.105,2.9514814814814816
2019-05-28,-7.675074074074072,5.435555555555556,-4.208703703703702,6.875370370370369,14.282592592592593,4.770555555555555,1.3938888888888883,8.28537037037037,2.634444444444444,4.5612962962962955,1.105,2.9514814814814816
2019-06-04,-0.17507407407407172,5.435555555555556,-0.3087037037037037,7.02537037037037,14.282592592592593,5.470555555555555,6.943888888888888,9.485370370370369,2.634444444444444,5.011296296296296,1.105,2.9514814814814816
2019-06-11,8.284925925925927,5.435555555555556,7.691296296296297,7.02537037037037,14.282592592592593,5.470555555555555,8.143888888888888,9.485370370370369,2.634444444444444,5.011296296296296,1.105,2.9514814814814816
2019-06-18,9.664925925925928,5.435555555555556,7.991296296296297,7.02537037037037,14.282592592592593,5.470555555555555,8.143888888888888,9.485370370370369,2.634444444444444,5.011296296296296,1.105,2.9514814814814816
2019-06-25,10.024925925925928,5.435555555555556,7.991296296296297,7.02537037037037,14.282592592592593,5.470555555555555,8.143888888888888,9.485370370370369,2.634444444444444,5.011296296296296,1.105,2.9514814814814816
2019-12-03,5.424925925925928,3.735555555555556,3.691296296296297,3.7253703703703698,13.082592592592594,1.5705555555555555,3.6438888888888883,6.735370370370369,-0.26555555555555577,2.8612962962962953,-1.795,-0.3485185185185182
2019-12-10,3.424925925925928,3.735555555555556,2.791296296296297,3.3253703703703694,13.332592592592594,0.6705555555555556,3.243888888888888,6.185370370370369,-1.2655555555555558,1.9612962962962959,-1.245,-0.4485185185185183
2019-12-17,2.124925925925927,3.0355555555555562,1.491296296296297,2.5753703703703703,11.532592592592593,-0.22944444444444478,2.5438888888888886,4.935370370370368,-1.7155555555555555,0.7612962962962957,-0.645,-0.3985185185185185
2019-12-24,1.384925925925927,2.435555555555556,1.3912962962962974,2.3753703703703692,9.982592592592592,-0.42944444444444496,2.3438888888888885,4.485370370370369,-1.9155555555555557,0.661296296296296,-0.7949999999999999,-0.3985185185185185
2019-12-31,1.2199259259259279,2.5355555555555562,0.7912962962962968,2.2253703703703698,9.682592592592593,-1.429444444444445,2.0438888888888886,4.135370370370369,-2.315555555555556,-0.03870370370370413,-3.5450000000000004,-0.3985185185185185
2020-01-07,1.0249259259259276,1.4355555555555561,0.09129629629629665,1.0753703703703694,6.082592592592594,-1.8294444444444444,1.5438888888888886,2.135370370370369,-2.4655555555555555,-0.7387037037037043,-3.395,-0.7485185185185186
2020-01-14,0.4249259259259279,-2.014444444444444,-0.40870370370370335,0.07537037037036942,0.33259259259259366,-2.429444444444445,0.5438888888888886,-0.4146296296296317,-2.565555555555556,-1.7887037037037041,-3.4949999999999997,-0.8985185185185185
2020-01-21,-0.4850740740740722,-3.2144444444444424,-1.008703703703703,-0.32462962962963005,-1.6174074074074074,-2.929444444444445,-0.15611111111111242,-1.314629629629632,-3.2155555555555555,-2.3887037037037047,-3.345,-0.9485185185185183
2020-01-28,-1.2250740740740724,-4.764444444444443,-1.6087037037037026,-0.6746296296296297,-5.017407407407408,-3.6294444444444443,-0.7561111111111121,-3.0146296296296313,-3.565555555555555,-3.338703703703704,-2.9949999999999997,-1.4485185185185188
2020-02-04,-1.575074074074072,-5.1644444444444435,-1.8087037037037037,-1.7246296296296304,-5.717407407407407,-3.929444444444445,-1.4561111111111114,-4.064629629629632,-3.7155555555555555,-3.9387037037037036,-2.845,-2.1985185185185188
2020-02-11,-1.3750740740740728,-6.314444444444444,-3.008703703703703,-3.4246296296296297,-8.967407407407407,-4.929444444444445,-2.756111111111112,-5.664629629629632,-4.365555555555556,-4.488703703703704,-2.2449999999999997,-2.7985185185185184
2020-02-18,-1.3750740740740728,-7.314444444444444,-4.008703703703703,-4.374629629629631,-10.767407407407408,-5.229444444444444,-3.6561111111111124,-6.464629629629631,-4.665555555555556,-4.638703703703703,-1.995,-3.0985185185185182
2020-02-25,-1.2750740740740731,-7.014444444444443,-4.608703703703703,-4.624629629629631,-11.617407407407406,-5.729444444444444,-4.056111111111111,-6.764629629629631,-5.015555555555556,-4.538703703703705,-0.6949999999999998,-3.5485185185185184
2020-03-03,-0.5750740740740721,-7.064444444444444,-5.008703703703703,-4.82462962962963,-12.517407407407408,-5.829444444444445,-4.456111111111111,-6.91462962962963,-4.915555555555556,-4.638703703703705,0.5549999999999999,-4.248518518518519
2020-03-10,-0.17507407407407172,-6.714444444444442,-4.808703703703704,-5.42462962962963,-12.917407407407406,-5.829444444444445,-4.656111111111112,-7.514629629629631,-4.265555555555556,-4.388703703703703,1.105,-4.348518518518519
2020-03-17,-3.0900740740740726,-7.1644444444444435,-5.808703703703704,-6.17462962962963,-13.467407407407407,-6.929444444444445,-5.356111111111112,-8.114629629629633,-3.365555555555556,-3.838703703703704,1.105,-4.298518518518518
2020-03-24,-3.275074074074073,-6.214444444444444,-7.008703703703703,-6.374629629629629,-12.867407407407406,-7.429444444444445,-5.756111111111112,-8.214629629629634,-3.265555555555556,-4.038703703703705,0.10499999999999998,-4.198518518518519
2020-03-31,-3.875074074074073,-7.514444444444443,-7.608703703703703,-7.32462962962963,-14.317407407407408,-8.329444444444444,-6.056111111111111,-9.864629629629633,-2.4155555555555557,-5.138703703703703,1.105,-4.248518518518518
2020-04-07,-6.875074074074071,-8.314444444444444,-7.408703703703703,-8.374629629629629,-14.817407407407408,-8.029444444444444,-6.756111111111112,-11.16462962962963,1.3344444444444443,-5.138703703703705,1.105,-3.6985185185185188
2020-04-14,-6.375074074074071,-5.464444444444444,-6.908703703703703,-8.274629629629631,-12.817407407407408,-6.629444444444444,-6.856111111111112,-9.564629629629628,2.4844444444444442,-3.1387037037037047,1.105,-2.1985185185185188
2020-04-21,-4.975074074074072,-1.8144444444444439,-7.508703703703703,-7.22462962962963,-10.117407407407406,-6.529444444444445,-7.356111111111112,-7.41462962962963,2.634444444444444,-0.13870370370370466,1.105,-2.648518518518518
2020-04-28,0.18492592592592771,4.785555555555556,-6.608703703703703,-5.324629629629632,-6.667407407407406,-1.3294444444444444,-5.956111111111111,-4.41462962962963,2.634444444444444,5.011296296296296,1.105,1.1014814814814815
2020-05-05,5.704925925925927,5.435555555555556,-1.8087037037037037,-2.324629629629632,-3.217407407407407,5.470555555555555,-2.6561111111111124,0.5353703703703694,2.634444444444444,5.011296296296296,1.105,2.7014814814814816
2020-05-12,9.544925925925927,5.435555555555556,3.5912962962962967,0.0253703703703696,3.4825925925925922,5.470555555555555,0.34388888888888847,7.135370370370369,2.634444444444444,5.011296296296296,1.105,2.9514814814814816
2020-05-19,9.304925925925927,5.435555555555556,7.891296296296297,3.1753703703703695,7.782592592592593,5.470555555555555,6.143888888888888,9.485370370370369,2.634444444444444,5.011296296296296,1.105,2.9514814814814816
2020-05-26,9.924925925925928,5.435555555555556,7.991296296296297,6.72537037037037,12.682592592592593,5.470555555555555,7.943888888888888,9.485370370370369,2.634444444444444,5.011296296296296,1.105,2.9514814814814816
2020-06-02,10.024925925925928,5.435555555555556,7.991296296296297,7.02537037037037,14.282592592592593,5.470555555555555,8.143888888888888,9.485370370370369,2.634444444444444,5.011296296296296,1.105,2.9514814814814816
2020-06-09,10.024925925925928,5.435555555555556,7.991296296296297,7.02537037037037,14.282592592592593,5.470555555555555,8.143888888888888,9.485370370370369,2.634444444444444,5.011296296296296,1.105,2.9514814814814816
2020-06-16,10.024925925925928,5.435555555555556,7.991296296296297,7.02537037037037,14.282592592592593,5.470555555555555,8.143888888888888,9.485370370370369,2.634444444444444,5.011296296296296,1.105,2.9514814814814816
2020-06-23,10.024925925925928,5.435555555555556,7.991296296296297,7.02537037037037,14.282592592592593,5.470555555555555,8.143888888888888,9.485370370370369,2.634444444444444,5.011296296296296,1.105,2.9514814814814816
2020-06-30,10.024925925925928,5.435555555555556,7.991296296296297,7.02537037037037,14.282592592592593,5.470555555555555,8.143888888888888,9.485370370370369,2.634444444444444,5.011296296296296,1.105,2.9514814814814816
2020-12-01,7.824925925925927,2.0355555555555562,5.191296296296297,4.125370370370369,7.132592592592593,4.070555555555556,5.143888888888888,6.185370370370369,2.034444444444444,3.611296296296296,1.105,1.8514814814814815
2020-12-08,7.824925925925927,1.985555555555556,4.8912962962962965,4.125370370370369,7.132592592592593,4.070555555555556,4.943888888888888,6.185370370370369,1.834444444444444,3.611296296296296,1.105,1.9014814814814818
2020-12-15,6.924925925925928,1.5855555555555565,4.291296296296297,3.8253703703703694,7.182592592592593,3.4705555555555554,4.693888888888888,5.685370370370369,0.9344444444444442,2.9112962962962956,1.105,1.7514814814814816
2020-12-22,6.024925925925928,1.1855555555555561,3.8912962962962974,3.0253703703703696,3.3825925925925926,2.8705555555555553,3.8438888888888885,4.285370370370369,0.7344444444444442,2.5612962962962955,1.105,1.5514814814814817
2020-12-29,5.2349259259259275,1.0855555555555565,2.991296296296297,2.6253703703703692,3.1325925925925944,2.4705555555555554,3.3438888888888885,3.5353703703703694,0.43444444444444397,2.111296296296296,1.105,0.9014814814814818
2021-01-05,4.044925925925927,-0.5644444444444439,2.691296296296297,1.8253703703703694,-1.3174074074074067,2.1705555555555556,3.0438888888888886,1.7353703703703687,0.23444444444444423,1.6112962962962958,1.105,0.7514814814814814
2021-01-12,3.7849259259259274,-1.2144444444444442,2.491296296296297,1.92537037037037,-4.367407407407406,1.9705555555555554,2.8438888888888885,1.435370370370368,0.23444444444444423,1.5112962962962957,1.105,0.5514814814814812
2021-01-19,4.024925925925928,-1.3144444444444439,2.291296296296297,0.8253703703703694,-3.767407407407404,1.9705555555555554,2.3438888888888885,0.3353703703703683,0.23444444444444423,1.3612962962962953,1.105,-0.24851851851851858
2021-01-26,3.544925925925927,-1.5144444444444431,1.3912962962962974,0.8253703703703694,-4.117407407407406,1.2705555555555552,1.8438888888888885,0.0853703703703701,-1.065555555555556,0.961296296296295,-2.795,-0.2985185185185184
2021-02-02,-1.4250740740740717,-2.564444444444444,0.8912962962962974,0.22537037037036978,-4.217407407407407,0.570555555555555,1.4438888888888881,-0.814629629629632,-1.9655555555555555,-0.2387037037037043,-3.395,-0.3485185185185182
2021-02-09,-2.075074074074072,-3.564444444444444,-0.3087037037037037,-1.6746296296296297,-8.517407407407408,0.07055555555555504,-0.3561111111111117,-3.4146296296296317,-1.9655555555555555,-0.33870370370370395,-1.995,-0.9985185185185186
2021-02-16,-3.5650740740740723,-5.814444444444444,-1.508703703703703,-1.6746296296296297,-11.667407407407406,-1.5294444444444446,-1.3561111111111117,-5.014629629629631,-2.4655555555555555,-3.088703703703704,-1.895,-1.2985185185185184
2021-02-23,-3.9750740740740724,-8.014444444444443,-2.008703703703703,-2.774629629629631,-15.517407407407408,-2.1294444444444443,-2.256111111111112,-7.264629629629631,-3.4655555555555555,-4.038703703703705,-1.495,-1.3485185185185182
2021-03-02,-4.095074074074072,-8.914444444444444,-2.1087037037037026,-3.6746296296296297,-20.81740740740741,-2.5294444444444446,-2.556111111111111,-8.564629629629632,-3.4655555555555555,-4.188703703703704,-1.145,-1.8485185185185182
